prompt,temp,seq_len,gen_time,timestamp,ED_mean,ED_std,model,model_size,domain,rank,chkpt_id
"wiki: Muslims have been increasing in Alabama, with 31 mosques built by 2011, many by African-American converts.",0.7,482,1772664822.6354744,2026-03-04T23:53:42.635487,0.2485259920358657,0.4177802503108978,gemma-2-27b-it,27000000000,wiki,0,0
"wiki: Among these approaches, interventions either treat autistic features comprehensively, or focalize treatment on a specific area of deficit.",0.7,487,1772664871.6172314,2026-03-04T23:54:31.617243,0.2584505677223205,0.4253781735897064,gemma-2-27b-it,27000000000,wiki,1,0
"code: Explain what this code does:
def function_15(x): return x * 2",0.7,489,1772664949.618554,2026-03-04T23:55:49.618563,0.268375962972641,0.4376006722450256,gemma-2-27b-it,27000000000,code,2,0
wiki: A -wide meteorite hit the area about 80 million years ago.,0.7,494,1772664976.0687568,2026-03-04T23:56:16.068762,0.2708995640277862,0.4348775744438171,gemma-2-27b-it,27000000000,wiki,3,0
"wiki: Ritualistic behavior: Unvarying pattern of daily activities, such as an unchanging menu or a dressing ritual.",0.7,488,1772665053.484939,2026-03-04T23:57:33.484950,0.2594186663627624,0.425778716802597,gemma-2-27b-it,27000000000,wiki,4,0
"code: Explain what this code does:
def function_70(x): return x * 2",0.7,489,1772665131.4801035,2026-03-04T23:58:51.480119,0.2675214409828186,0.4362697601318359,gemma-2-27b-it,27000000000,code,5,0
fiction: Which celestial object listed below has the greatest density? (Answer: D),0.7,494,1772665209.0618734,2026-03-05T00:00:09.061885,0.2730624377727508,0.4373804330825805,gemma-2-27b-it,27000000000,fiction,6,0
"code: Explain what this code does:
def function_58(x): return x * 2",0.7,489,1772665286.6209605,2026-03-05T00:01:26.620971,0.2691617310047149,0.4388596415519714,gemma-2-27b-it,27000000000,code,7,0
"wiki: In 1861, the state seceded from the United States to become part of the Confederate States of America, with Montgomery acting as its first capital, and rejoined the Union in 1868.",0.7,465,1772665330.6753008,2026-03-05T00:02:10.675311,0.2261774837970733,0.4084963202476501,gemma-2-27b-it,27000000000,wiki,8,0
"code: Explain what this code does:
def function_24(x): return x * 2",0.7,489,1772665408.0910134,2026-03-05T00:03:28.091022,0.268312007188797,0.4375252425670624,gemma-2-27b-it,27000000000,code,9,0
"wiki: Its oldest city is Mobile, founded by French colonists in 1702 as the capital of French Louisiana.",0.7,486,1772665476.7338705,2026-03-05T00:04:36.733881,0.2523415684700012,0.4175637066364288,gemma-2-27b-it,27000000000,wiki,10,0
wiki: The state has numerous place names of Native American origin.,0.7,498,1772665554.3383112,2026-03-05T00:05:54.338324,0.269685685634613,0.4270026385784149,gemma-2-27b-it,27000000000,wiki,11,0
"wiki: Law and government  State government  The foundational document for Alabama's government is the Alabama Constitution, which was ratified in 1901.",0.7,479,1772665632.197524,2026-03-05T00:07:12.197534,0.2557071149349212,0.4268439412117004,gemma-2-27b-it,27000000000,wiki,12,0
"news: She's standing among other students, but they all work alone, with the help of teachers calling out corrections from the front of the room.",0.7,480,1772665709.899891,2026-03-05T00:08:29.899906,0.2451975345611572,0.4089637696743011,gemma-2-27b-it,27000000000,news,13,0
"news: This week marks the world premiere of Frame by Frame, The National Ballet of Canada's new full length ballet based on the life and work of innovative filmmaker Norman McLaren.",0.7,475,1772665787.5864737,2026-03-05T00:09:47.586484,0.2493527829647064,0.4150033891201019,gemma-2-27b-it,27000000000,news,14,0
"news: ""Showing can be more effective than telling.",0.7,500,1772665867.2895017,2026-03-05T00:11:07.289510,0.2887628078460693,0.438740611076355,gemma-2-27b-it,27000000000,news,15,0
wiki: The use of state names derived from Native American languages is common in the U.S.; an estimated 27 states have names of Native American origin.,0.7,478,1772665947.3622715,2026-03-05T00:12:27.362287,0.2614576816558838,0.4291048645973205,gemma-2-27b-it,27000000000,wiki,16,0
fiction: Trees most likely change the environment in which they are located by (Answer: D),0.7,492,1772666013.2586565,2026-03-05T00:13:33.258666,0.2834662199020386,0.4416201710700989,gemma-2-27b-it,27000000000,fiction,17,0
"wiki: Generally prohibited in the West at large, school corporal punishment is not unusual in Alabama, with 27,260 public school students paddled at least one time, according to government data for the 2011–2012 school year.",0.7,455,1772666091.283411,2026-03-05T00:14:51.283426,0.2622095942497253,0.423919677734375,gemma-2-27b-it,27000000000,wiki,18,0
fiction: Coal is solid rock that began as organic material that was deposited in a swamp. The formation of coal suggests that (Answer: D),0.7,482,1772666146.045453,2026-03-05T00:15:46.045468,0.3052928149700165,0.4470744729042053,gemma-2-27b-it,27000000000,fiction,19,0
"wiki: For example, the effects of a spectrally responsive albedo are illustrated by the differences between the spectrally weighted albedo of solar photovoltaic technology based on hydrogenated amorphous silicon (a-Si:H) and crystalline silicon (c-Si)-based compared to traditional spectral-integrated albedo predictions.",0.7,450,1772666224.0743322,2026-03-05T00:17:04.074341,0.271401047706604,0.4343755543231964,gemma-2-27b-it,27000000000,wiki,20,1
fiction: Why are alternative fuels being used in some automobiles? (Answer: B),0.7,494,1772666301.8084257,2026-03-05T00:18:21.808434,0.3341704308986664,0.4606011807918548,gemma-2-27b-it,27000000000,fiction,21,1
"wiki: Ports The Port of Mobile, Alabama's only saltwater port, is a large seaport on the Gulf of Mexico with inland waterway access to the Midwest by way of the Tennessee–Tombigbee Waterway.",0.7,467,1772666379.611969,2026-03-05T00:19:39.611978,0.2921940386295318,0.4391120374202728,gemma-2-27b-it,27000000000,wiki,22,1
news: The Bay County Sheriff’s Office has arrested four men from Atlanta after they allegedly hired local transients to cash fraudulent checks for them using stolen personal information.,0.7,479,1772666457.1807306,2026-03-05T00:20:57.180739,0.2906668186187744,0.4233610928058624,gemma-2-27b-it,27000000000,news,23,1
"code: Explain what this code does:
def function_44(x): return x * 2",0.7,489,1772666535.3332772,2026-03-05T00:22:15.333286,0.3304809927940368,0.4621625542640686,gemma-2-27b-it,27000000000,code,24,1
